Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
170,9.360088756405412,1.7368575619320454,356.62,352.74,0.99,1.43,355.13,353.02,3.99,2.63,9807.134605412564,-60.0
56,13.81151803161022,0.7588192584095532,340.23,345.07,0.34,0.68,340.99,345.7,2.99,2.2,6466.553730730832,35.5
35,5.616018222880262,0.44734151123589005,346.03,348.77,0.24,0.38,273.51,448.05,510.76,480.52,8615.581531953667,38.5
138,1.4480203105529408,1.3776553581865871,348.98,347.1,0.87,1.07,367.81,344.14,30.93,28.13,9148.47019329091,-37.0
122,7.0480450359493805,1.7782006015760137,345.02,344.33,1.03,1.45,344.55,344.36,3.63,4.54,6684.292567520373,8.0
12,28.34761339324428,0.18075038799605372,370.04,362.72,0.13,0.13,369.96,362.7,0.48,0.44,5558.125840394824,14.0
353,1.933021326290927,1.8587537934519154,348.63,362.65,1.65,0.86,348.3,363.56,2.63,4.42,9864.217824348196,-167.0
53,83.03966135098473,0.4003734210592818,291.28,331.92,0.21,0.34,292.87,332.24,8.14,2.71,8436.995681588885,4.0
70,6.513798716126452,1.5082272987600156,354.61,348.93,0.93,1.19,355.36,348.19,5.77,3.41,6859.948464111572,25.5
62,29.681067225330064,1.4732266581447275,329.01,353.97,1.08,1.0,324.94,352.98,9.65,5.05,5462.960936162412,66.5
55,3.4738538171792817,1.4098887423443052,352.46,350.04,1.33,0.48,352.58,351.01,4.25,1.87,5865.747336784365,94.5
39,9.467756777106837,0.36246700695630873,356.69,349.59,0.24,0.28,356.6,349.57,0.66,0.47,7984.802891993969,45.5
99,17.80066962177005,1.299125319393621,362.59,322.43,0.5,1.2,362.49,323.45,3.02,5.09,5679.961170414227,97.5
93,16.17489925560865,1.9158593539736448,361.44,324.9,1.13,1.55,362.46,319.32,3.24,14.76,9893.409878201202,125.5
