Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
208,0.04978203435174171,1.430707483708168,349.96,357.86,1.07,0.95,350.33,361.79,2.49,8.57,7196.616509170851,36
1000,658.8584422632466,314.14407267762766,-115.88,167.72,264.76,169.07,-543.37,-92.0,2556.02,1328.53,30905.840616597245,-116
120,5.311770865211894,0.6177650215579312,353.76,349.46,0.43,0.44,354.82,352.66,12.01,8.06,6279.74087486078,18
8,31.431989423188003,0.9791701726112322,327.77,333.34,0.77,0.61,328.65,334.04,2.3,3.65,5237.872517344829,4
95,30.759341482481133,0.7193472916719774,328.25,329.83,0.62,0.37,328.57,329.5,0.86,0.89,18661.17560772319,-60
73,52.29048004191289,0.9479715776458214,386.97,356.97,0.86,0.39,391.47,356.67,14.25,1.66,4842.997716989557,78
35,163.37223526739638,1.5756801524973036,234.48,334.24,1.47,0.56,229.72,334.19,16.11,4.02,5704.589586434724,-56
201,7.537930564485014,1.750988846946606,344.67,353.18,1.15,1.32,343.75,353.56,4.55,3.14,10601.543828205082,30
928,29.89176105056161,1.7841209706366374,328.86,346.69,1.44,1.05,335.26,318.29,40.2,154.07,22477.03202757559,566
238,13.257460635595573,1.3463052015785109,340.63,364.23,1.3,0.36,341.21,364.04,4.53,3.95,7115.9401013078605,80
78,6.618920739672188,1.2648622528398863,345.32,362.96,0.51,1.16,411.6,423.89,340.84,327.85,5504.439813517132,64
573,15.233668294207844,1.9059522281579715,360.77,354.82,1.71,0.84,361.3,355.54,5.54,4.34,8784.12308067067,32
135,1.9473258421489543,1.7861760564781926,351.38,352.98,1.64,0.71,350.49,359.74,8.24,21.44,7140.715140759805,28
162,1.392999627162732,0.7025647654025798,349.02,347.54,0.66,0.24,349.3,351.09,2.33,22.75,10928.052224310086,2
120,8.319647472772422,1.6095079081367694,355.88,341.84,1.57,0.36,362.4,338.93,21.22,11.89,5369.536217237664,46
207,9.0021044498253,1.9909399490457125,356.37,355.24,1.93,0.47,357.05,355.24,3.19,1.68,6829.950062422527,168
346,2.8750708789099386,1.9103308444704752,352.03,369.35,1.51,1.17,357.52,367.97,20.77,7.79,45058.17600527782,-300
63,11.593457191012586,1.2375799230179858,358.2,361.31,0.84,0.91,358.49,361.49,2.99,2.07,11925.102546150785,-48
66,35.01282454615585,0.6476661017937948,374.76,356.23,0.58,0.28,373.92,356.31,2.89,1.06,5747.371050286212,114
86,3.0560643755303216,1.879773169931328,352.16,351.98,1.65,0.91,352.16,352.43,6.11,3.57,5088.56427741442,34
94,8.156121715949565,1.1944526247122136,344.23,346.9,0.91,0.77,343.95,345.29,7.99,5.57,9939.817651402735,18
51,5.984693753721058,1.946951094540977,345.77,347.54,1.68,0.98,344.45,347.42,5.91,2.73,5491.220283726114,-32
